,,,,,,,,,,,,,
（林昀嫺老師）,,,,,,,,,,,,,
32 擔保之效力 ,,,,,,,,,,,,,
33 抵押人讓與抵押物 ,,,,,,,,,,,,,
34 移轉上從屬性 ,,,,,,,,,,,,,
35 消滅上從屬性 ,,,,,,,,,,,,,
36 獨立性 ,,,,,,,,,,,,,
37 增建物 ,,,,,,,,,,,,,
38 附屬建物 ,,,,,,,,,,,,,
39 土地登記 ,,,,,,,,,,,,,
40 經濟效用 ,,,,,,,,,,,,,
41 擔保標的物範圍 ,,,,,,,,,,,,,
42 附加物 ,,,,,,,,,,,,,
43 附屬物 ,,,,,,,,,,,,,
44 從物 ,,,,,,,,,,,,,
45 租賃 ,,,,,,,,,,,,,
46 用益物權 ,,,,,,,,,,,,,
47 抵押人設定其他權利 ,,,,,,,,,,,,,
48 優先受償 ,,,,,,,,,,,,,
49 第三人抵押 ,,,,,,,,,,,,,
50 併付拍賣 ,,,,,,,,,,,,,
51 移轉登記 ,,,,,,,,,,,,,
52 定著物 ,,,,,,,,,,,,,
53 法定地上權 ,,,,,,,,,,,,,
54 優先承買權 ,,,,,,,,,,,,,
55 從屬性 ,,,,,,,,,,,,,
56 停止條件 ,,,,,,,,,,,,,
57 設立登記 ,,,,,,,,,,,,,
58 抵押權之意義 ,,,,,,,,,,,,,
59 擔保債權範圍 ,,,,,,,,,,,,,
60 流押契約 ,,,,,,,,,,,,,
61 發生上從屬性 ,,,,,,,,,,,,,
62 實行 ,,,,,,,,,,,,,
63 債權讓與 ,,,,,,,,,,,,,
64 法定移轉 ,,,,,,,,,,,,,
65 隨同移轉,,,,,,,,,,,,,
（林志潔老師）,,,,,,,,,,,,,
1 能預見 ,foreseeability,,,,,,,,,,,,
2 客觀主義 ,objectivism,,,,,,,,,,,,
3 客觀主義規範 ,regulations of objectivism,,,,,,,,,,,,
4 特殊犯罪類型 ,special crime pattern,,special crime category,,,,,,,,,,
5 結果責任主義 ,absolute liability,絕對責任主義,,,,,,,,,,,
6 準因果關係 ,quasi-causation,,quasi-causal relationship,,quasi-causality,,,,,,,,
7 假設因果關係 ,assumed causal nexus,,,,,,,,,,,,
8 擬制因果關係 ,simulated causal nexus,,,,,,,,,,,,
9 防止危險發生之義務 ,the duty to prevent damage-happening,,,,,,,,,,,,
10 過失不純正不作為犯 ,criminal of negligent non-typical omission,,,,,,,,,,,,
11 重傷未遂 ,attempt to commit sever injury,, unaccomplished offense of severe injury,,,,,,,,,,
12 基本行為 ,basic conduct,,,,,,,,,,,,
13 重傷害致死 ,serious injury to death,,,,,,,,,,,,
14 基本行為未遂 ,attempt of basic conduct,,,,,,,,,,,,
15 重傷害之犯意聯絡 ,the liaision of criminal intent of serous injury,,,,,,,,,,,,
16 故意犯 ,intentional offense,,,,,,,,,,,,
17 預見之可能 ,the possibility of foreseeability,,,,,,,,,,,,
18 傷害致人於死 ,injury to death,,,,,,,,,,,,
19 必然性 ,inevitability,,,,,,,,,,,,
20 相當性 ,equivalence,相當,,,,,,,,,,,
21 直接關聯性 ,direct correlation,,,,,,,,,,,,
22 必然因果關係 ,inevitable causation,,,,,,,,,,,,
23 直接因果關係 ,direct causation,,,,,,,,,,,,
24 特殊的危險關連 ,special relevance of danger,,,,,,,,,,,,
25 科刑 ,sentence,,,,,,,,,,,,
26 量刑 ,sentencing,,,,,,,,,,,,
27 未必故意 ,indirect intention/intent,,,,,,,,,,,,
28 具體情狀 ,specific situation,,,,,,,,,,,,
29 綜合判斷 ,comprehensive judgment,,,,,,,,,,,,
30 故意 ,intent,,,,,,,,,,,,
31 行為客體 ,object,,,,,,,,,,,,
32 累積故意 ,cumulative intent,,,,,,,,,,,,
33 概括故意 ,general intent/intention,,,,,,,,,,,,
34 擇一故意 ,alternative intention/intent,,dolus alternativus,,,,,,,,,,
35 不作為 ,act of omission,,,,,,,,,,,,
36 不作為故意 ,intent to act of omission,,,,,,,,,,,,
37 純正不作為 ,typical omission,,,,,,,,,,,,
38 不純正不作為 ,non-typical omission,,,,,,,,,,,,
39 純正不作為犯 ,typical omission offense,,,,,,,,,,,,
40 不純正共同正犯 ,non-typical joint principal offense,,medical business,,medical operations,,,,,,,,
41 不純正不作為犯 ,non-typical omission offense,,,,,,,,,,,,
42 殺人行為 ,homicide,,,,,,,,,,,,
43 殺意 ,intention of homicide,,,,,,,,,,,,
44 外在表徵 ,explicit characterization,,table,,,,,,,,,,
45 外顯行為 ,explicit body activities,,,,,,,,,,,,
46 希望主義 ,doctrine of expectation,,,,,,,,,,,,
47 直接故意 ,intention,,,,,,,,,,,,
48 殺人決意 ,intention of homicide,,,,,,,,,,,,
49 殺人動機 ,motivation of homicide,,,,,,,,,,,,
50 善後行為 ,clean up ,,,,,,,,,,,,
51 間接故意 ,knowingly,,,,,,,,,,,,
52 傷害致死 ,death resulting from bodily injury,,,,,,,,,,,,
53 準備行為 ,preparation,,,,,,,,,,,,
54 實施行為 ,acting,,,,,,,,,,,,
55 過失 ,negligence,,,,,,,,,,,,
56 認識 ,recognition,,awareness,,,,,,,,,,
57 有認識過失 ,negligence with recognition,,,,,,,,,,,,
58 無認識過失 ,negligence without recognition,,,,,,,,,,,,
59 意欲 ,desire,,,,,,,,,,,,
60 監督 ,supervise,,,,,,,,,,,,
61 信賴原則 ,the principle of reliance,,,,,,,,,,,,
62 實害風險 ,risk of substantive damage,,,,,,,,,,,,
63 醫療分工 ,division of medical labor,,,,,,,,,,,,
64 醫療行為 ,medical conduct,,,,,,,,,,,,
65 醫療業務 ,medical affairs,,medical business,,medical operations,,,,,,,,
66 醫療過失 ,medical negligence ,,,,,,,,,,,,
67 醫療分工行為 ,the conduct of division of medical labor,,,,,,,,,,,,
68 醫療行為準則 ,principal of medical conducts/behaviors,,,,,,,,,,,,
69 醫療垂直分工 ,vertical division of medical labor,,,,,,,,,,,,
70 醫療業務行為 ,business conduct of medical treatment,,,,,,,,,,,,
71 醫療輔助行為 ,assisted conduct of medical treatment,,,,,,,,,,,,
72 組織性醫療團隊 ,organized medical team,,,,,,,,,,,,
73 指揮 ,command,,,,,,,,,,,,
74 風險 ,risk,,,,,,,,,,,,
75 消極不作為 ,omission,,,,,,,,,,,,
76 未成年人 ,minor,,under age,,,,,,,,,,
77 合意性交 ,consentual intercourse,,,,,,,,,,,,
78 不確定故意 ,knowingly,,,,,,,,,,,,
79 客觀歸責 ,objective imputation,,objective incrimination,,,,,,,,,,
80 風險實現 ,realization of risk,,,,,,,,,,,,
81 客觀歸責理論 ,theory of objective imputation,,,,,,,,,,,,
82 相當因果關係 ,equivalent causation,,,,,,,,,,,,
83 法所不容許之風險 ,risk unallowed by law,,risks that the laws do not allow,,,,,,,,,,
84 法律所不容許之風險 ,risk unallowed by law,,risks that the laws do not allow,,,,,,,,,,
85 自我負責原則 ,rule of self-responsibility,,,,,,,,,,,,
86 危險源 ,sources of danger,,,,,,,,,,,,
87 保證人 ,guarantor,,,,,,,,,,,,
88 不作為犯 ,omission,,,,,,,,,,,,
89 防止義務 ,duty of prevention,,,,,,,,,,,,
90 法令規定 ,regulation of law,,,,,,,,,,,,
91 監督義務 ,duty of supervision,,,,,,,,,,,,
92 共同生活體 ,community,,association,,,,,,,,,,
93 危險共同體 ,risk community,,,,,,,,,,,,
94 危險前行為 ,previous act which created the dangerous condition,,,,,,,,,,,,
95 法令之規定 ,regulation of law,,,,,,,,,,,,
96 保證人地位 ,legal status of guarantor,,,,,,,,,,,,
97 契約之規定 ,rule of contract,,,,,,,,,,,,
98 商品製造人 ,producer,,manufacturer ,,,,,,,,,,
99 密切的生活關係 ,closed life relationship,,,,,,,,,,,,
100 緊密之生活關係 ,closed life relationship,,,,,,,,,,,,
101 自願承擔保護義務 ,bear the obligation of protection voluntarily ,,,,,,,,,,,,
102 法律上有防止之義務 ,obligation of prevention,法律上的防止義務,,,,,,,,,,,
103 業務 ,business,,profession,,,,,,,,,,
104 主要業務 ,principal business,,principal profession,,,,,,,,,,
105 附隨業務 ,accompanying business,,,,,,,,,,,,
106 特別義務 ,special obligation,,,,,,,,,,,,
107 業務過失 ,negligence of business,,,,,,,,,,,,
108 準備工作 ,preparatory work,,,,,,,,,,,,
109 輔助事務 ,aiding affair,,,,,,,,,,,,
110 直接密切之關係 ,directly closed relationship,,,,,,,,,,,,
111 客體擇一 ,exclusive object,,,,,,,,,,,,
112 單一故意 ,single intention,,,,,,,,,,,,
113 構成要件擇一 ,alternative components,擇一的構成要件,,,,,,,,,,,
114 錯誤 ,mistake,錯誤,,,,,,,,,,,
115 目標客體 ,object,客體,objective,客體,,,,,,,,,
116 阻卻故意 ,obstruction of intention,,,,,,,,,,,,
117 客體錯誤 ,mistake of object ,,,,,,,,,,,,
118 實害客體 ,harmful object,,,,,,,,,,,,
119 構成要件錯誤 ,mistake of components,,,,,,,,,,,,
120 等價的客體錯誤 ,equivalent mistake of object,,,,,,,,,,,,
121 不等價的客體錯誤 ,inequivalent mistake of object,,,,,,,,,,,,
122 洗錢 ,money laundering,,,,,,,,,,,,
123 幫助犯 ,abettor,,,,,,,,,,,,
124 人頭帳戶 ,dummy account,,borrowed account,,nominal account,,,,,,,,
125 收購帳戶 ,purchased account,,,,,,,,,,,,
126 金融帳戶 ,account,一般帳戶,,,,,,,,,,,
127 確定故意 ,determined intention,,,,,,,,,,,,
128 無相當信任關係 ,no corresponding trusted relationship,,,,,,,,,,,,
129 決意 ,intention,,,,,,,,,,,,
130 明知 ,knowingly,,,,,,,,,,,,
131 動機 ,motive,,,,,,,,,,,,
132 意圖 ,intent,,,,,,,,,,,,
133 預見 ,foresee,,,,,,,,,,,,
134 任其發生 ,accept,,,,,,,,,,,,
135 使其發生 ,cause,,,,,,,,,,,,
136 意圖故意 ,intention,,,,,,,,,,,,
137 意圖犯 ,intentional offenses,,,,,,,,,,,,
138 目的犯 ,intentional offenses,,,,,,,,,,,,
139 原動力 ,motivity,,,,,,,,,,,,
140 不法意圖 ,unlawful purpose,,illegal purpose,,,,,,,,,,
141 特殊主觀構成要件 ,Mens rea,主觀構成要件,,,,,,,,,,,
142 方法錯誤 ,mistake of fact,,,,,,,,,,,,
143 打擊錯誤 ,strike mistake,,,,,,,,,,,,
144 想像競合 ,merge,,,,,,,,,,,,
145 因果歷程錯誤 ,error of causation,因果關係的錯誤,,,,,,,,,,,
146 交通規則 ,traffic rule,,,,,,,,,,,,
147 注意義務 ,duty of care,,,,,,,,,,,,
148 社會相當性 ,equivalence of society,,,,,,,,,,,,
149 合理分配風險 ,allocate the risk reasonably,,,,,,,,,,,,
150 風險合理分配 ,reasonable risk allocation ,,,,,,,,,,,,
151 特別注意義務 ,special duty of care,,,,,,,,,,,,
152 加重結果 ,aggravated result,,,,,,,,,,,,
153 犯意聯絡 ,conspire,共謀,,,,,,,,,,,
154 共同正犯 ,joint principal,,,,,,,,,,,,
155 加重結果犯 ,offense of aggravated result,,,,,,,,,,,,
156 預見可能性 ,possibility of foreseeability,,,,,,,,,,,,
157 知欲併存 ,knowingly and willfully,,,,,,,,,,,,
158 構成要件認識的錯誤 ,error of recognition of components,,,,,,,,,,,,
159 容認 ,acceptance,,,,,,,,,,,,
160 容認說 ,theory of acceptance,,,,,,,,,,,,
161 容認心態 ,mentality of acceptance,,,,,,,,,,,,
162 因果關係 ,causation,,,,,,,,,,,,
163 經驗法則 ,rule of thumb,,,,,,,,,,,,
164 基本犯罪行為 ,basic criminal act,,,,,,,,,,,,
165 客觀預見可能 ,possibility of objective foreseeability,客觀預見可能性,,,,,,,,,,,
166 作為 ,act,,action,,,,,,,,,,
167 故意過失 ,intention/negligence,,,,,,,,,,,,
168 消極行為 ,negative act,,,,,,,,,,,,
169 積極行為 ,positive act,,,,,,,,,,,,
170 法律上防止義務 ,legal obligation of prevention,,,,,,,,,,,,
171 輕過失 ,recklessness,,recklessly,,,,,,,,,,
172 罪責原則 ,principle of culpability,,,,,,,,,,,,
173 主觀上未預見 ,subjectively unforeseeable,主觀上不可預見,,,,,,,,,,,
174 客觀上可能預見 ,objectively foreseeable,客觀上可預見,,,,,,,,,,,
175 客觀預見可能性 ,possibility of objective foreseeability,,,,,,,,,,,,
176 積極的作為義務 ,positive obligation of act,,,,,,,,,,,,
177 防止結果發生之義務 ,obligation to prevent the result of occurrence,,,,,,,,,,,,
178 消極不防止之不作為 ,omission for not preventing negatively,,,,,,,,,,,,
179 過失致死 ,cause death negligently ,,,,,,,,,,,,
180 過失致傷 ,cause injury negligently ,,,,,,,,,,,,
181 法律所不容許的風險 ,the risk which is not accepted by law,,,,,,,,,,,,
182 偏離常軌的因果關係 ,abnormal causation,不正常的因果關係,,,,,,,,,,,
183 特定目的 ,specific purpose,,,,,,,,,,,,
184 對稱原則 ,principle of symmetry,,,,,,,,,,,,
185 犯罪之目的 ,purpose of crime,,,,,,,,,,,,
186 一般主觀構成要件,Mens rea,主觀構成要件,,,,,,,,,,,
（林志潔老師）,,,,,,,,,,,,,
1 詐欺性 ,,,,,,,,,,,,,
2 陷於錯誤 ,,,,,,,,,,,,,
3 虛假事實 ,,,,,,,,,,,,,
4 詐術手段 ,,,,,,,,,,,,,
5 危害通知 ,,,,,,,,,,,,,
6 恐嚇手段 ,,,,,,,,,,,,,
7 恐嚇內容 ,,,,,,,,,,,,,
8 明示 ,,,,,,,,,,,,,
9 默示 ,,,,,,,,,,,,,
10 言語 ,,,,,,,,,,,,,
11 文字 ,,,,,,,,,,,,,
12 未遂 ,,,,,,,,,,,,,
13 取得財物 ,,,,,,,,,,,,,
14 因畏怖心所致 ,,,,,,,,,,,,,
15 主觀上生畏怖心 ,,,,,,,,,,,,,
16 社會一般觀念 ,,,,,,,,,,,,,
17 不能抗拒 ,,,,,,,,,,,,,
18 意思自由 ,,,,,,,,,,,,,
19 自由斟酌 ,,,,,,,,,,,,,
20 壓制程度 ,,,,,,,,,,,,,
21 心理狀態 ,,,,,,,,,,,,,
22 擄鴿勒贖 ,,,,,,,,,,,,,
23 贖回 ,,,,,,,,,,,,,
24 財產上惡害通知 ,,,,,,,,,,,,,
25 取財 ,,,,,,,,,,,,,
26 得利 ,,,,,,,,,,,,,
27 物 ,,,,,,,,,,,,,
28 財產上不法利益,,,,,,,,,,,,,
,,,,,,,,,,,,,
1 不法所有意圖 ,,,,,,,,,,,,,
2 債務糾紛 ,,,,,,,,,,,,,
3 搶奪未遂 ,,,,,,,,,,,,,
4 實力支配 ,,,,,,,,,,,,,
5 乘人不備 ,,,,,,,,,,,,,
6 不及抗拒 ,,,,,,,,,,,,,
7 公然掠取 ,,,,,,,,,,,,,
8 不法腕力 ,,,,,,,,,,,,,
9 持有 ,,,,,,,,,,,,,
10 集合犯 ,,,,,,,,,,,,,
11 反覆實行 ,,,,,,,,,,,,,
12 包括一罪,,,,,,,,,,,,,
,,,,,,,,,,,,,
1 轉念強盜 ,,,,,,,,,,,,,
2 犯意升級 ,,,,,,,,,,,,,
3 強盜殺人 ,,,,,,,,,,,,,
4 結合犯 ,,,,,,,,,,,,,
5 強暴 ,,,,,,,,,,,,,
6 不能抗拒 ,,,,,,,,,,,,,
7 強盜 ,,,,,,,,,,,,,
8 脅迫 ,,,,,,,,,,,,,
9 取他人之物 ,,,,,,,,,,,,,
10 基礎犯 ,,,,,,,,,,,,,
11 相結合 ,,,,,,,,,,,,,
12 脫免逮捕 ,,,,,,,,,,,,,
13 準強盜 ,,,,,,,,,,,,,
14 難以抗拒 ,,,,,,,,,,,,,
15 強盜基礎行為 ,,,,,,,,,,,,,
16 加重強盜 ,,,,,,,,,,,,,
17 想像競合 ,,,,,,,,,,,,,
18 法條競合 ,,,,,,,,,,,,,
19 基礎行為 ,,,,,,,,,,,,,
20 數罪 ,,,,,,,,,,,,,
21 單一故意 ,,,,,,,,,,,,,
22 單純一罪 ,,,,,,,,,,,,,
23 強盜結合犯 ,,,,,,,,,,,,,
24 強盜而故意殺人 ,,,,,,,,,,,,,
25 以強盜論 ,,,,,,,,,,,,,
26 跟蹤追躡中 ,,,,,,,,,,,,,
27 當場 ,,,,,,,,,,,,,
28 脫離視線 ,,,,,,,,,,,,,
29 實力支配 ,,,,,,,,,,,,,
30 不法所有意圖,,,,,,,,,,,,,
,,,,,,,,,,,,,
1 贖金 ,,,,,,,,,,,,,
2 取贖 ,,,,,,,,,,,,,
3 接洽贖款 ,,,,,,,,,,,,,
4 強暴 ,,,,,,,,,,,,,
5 意圖勒贖 ,,,,,,,,,,,,,
6 擄人 ,,,,,,,,,,,,,
7 強盜 ,,,,,,,,,,,,,
8 結合犯 ,,,,,,,,,,,,,
9 至使不能抗拒 ,,,,,,,,,,,,,
10 懲治盜匪條例 ,,,,,,,,,,,,,
11 賭債 ,,,,,,,,,,,,,
12 討債 ,,,,,,,,,,,,,
13 債務糾紛 ,,,,,,,,,,,,,
14 債務糾紛而為架擄 ,,,,,,,,,,,,,
15 不法所有意圖 ,,,,,,,,,,,,,
16 勒贖對象 ,,,,,,,,,,,,,
17 被擄人 ,,,,,,,,,,,,,
18 被勒贖人 ,,,,,,,,,,,,,
19 被擄人與被勒贖人 ,,,,,,,,,,,,,
20 繼續犯 ,,,,,,,,,,,,,
21 參與犯 ,,,,,,,,,,,,,
22 違法情狀 ,,,,,,,,,,,,,
23 行為階段 ,,,,,,,,,,,,,
24 擄人勒贖之行為階段 ,,,,,,,,,,,,,
25 擄人勒贖罪之行為階段 ,,,,,,,,,,,,,
26 未經取贖 ,,,,,,,,,,,,,
27 釋放人質 ,,,,,,,,,,,,,
28 釋放被害人 ,,,,,,,,,,,,,
29 撕票 ,,,,,,,,,,,,,
30 自動終止勒贖 ,,,,,,,,,,,,,
31 終止勒贖之意思 ,,,,,,,,,,,,,
32 自動終止勒贖之意思 ,,,,,,,,,,,,,
33 籌款 ,,,,,,,,,,,,,
34 籌款交付 ,,,,,,,,,,,,,
35 交付籌款 ,,,,,,,,,,,,,
36 談妥條件 ,,,,,,,,,,,,,
37 不能抗拒 ,,,,,,,,,,,,,
38 不能抗拒之程度 ,,,,,,,,,,,,,
39 勒索 ,,,,,,,,,,,,,
40 擄走 ,,,,,,,,,,,,,
41 喪失行動自由 ,,,,,,,,,,,,,
42 實力支配 ,,,,,,,,,,,,,
43 移置於自己實力支配下 ,,,,,,,,,,,,,
44 離去其原來之處所,,,,,,,,,,,,,
（林志潔老師）,,,,,,,,,,,,,
1 廢弛職務 ,,,,,,,,,,,,,
2 釀成災害 ,,,,,,,,,,,,,
3 故意 ,,,,,,,,,,,,,
4 相當因果關係 ,,,,,,,,,,,,,
5 顯著危害天氣預測 ,,,,,,,,,,,,,
6 因果關係 ,,,,,,,,,,,,,
7 災害 ,,,,,,,,,,,,,
8 經驗法則 ,,,,,,,,,,,,,
9 廢彈 ,,,,,,,,,,,,,
10 條件 ,,,,,,,,,,,,,
11 公務員 ,,,,,,,,,,,,,
12 犯罪主體 ,,,,,,,,,,,,,
13 公立醫療機構 ,,,,,,,,,,,,,
14 土石流 ,,,,,,,,,,,,,
15 洩漏 ,,,,,,,,,,,,,
16 秘密 ,,,,,,,,,,,,,
17 國防以外機密 ,,,,,,,,,,,,,
18 戶籍資料 ,,,,,,,,,,,,,
19 文書,,,,,,,,,,,,,
,,,,,,,,,,,,,
1 公務上持有關係 ,,,,,,,,,,,,,
2 震災補助款 ,,,,,,,,,,,,,
3 警局分局長 ,,,,,,,,,,,,,
4 回補公款 ,,,,,,,,,,,,,
5 追繳發還 ,,,,,,,,,,,,,
6 侵占公有財物 ,,,,,,,,,,,,,
7 侵占之不法所有意圖 ,,,,,,,,,,,,,
8 職務相當關連性 ,,,,,,,,,,,,,
9 盜採國有土方 ,,,,,,,,,,,,,
10 警局偵查員 ,,,,,,,,,,,,,
11 非職務上管理之事務 ,,,,,,,,,,,,,
12 不正利益 ,,,,,,,,,,,,,
13 藉勢或藉端勒索財物 ,,,,,,,,,,,,,
14 對於職務行為要求賄賂 ,,,,,,,,,,,,,
15 市府市場管理處職員 ,,,,,,,,,,,,,
16 經辦工程收取回扣 ,,,,,,,,,,,,,
17 市場大樓整修工程 ,,,,,,,,,,,,,
18 轉包 ,,,,,,,,,,,,,
19 佣金 ,,,,,,,,,,,,,
20 鄉長 ,,,,,,,,,,,,,
21 鄉公所秘書 ,,,,,,,,,,,,,
22 追繳發還 ,,,,,,,,,,,,,
23 蒐集犯罪證據 ,,,,,,,,,,,,,
24 交付財物之意思 ,,,,,,,,,,,,,
25 誘捕偵查 ,,,,,,,,,,,,,
26 侵占職務上持有之財物 ,,,,,,,,,,,,,
27 代收欠稅執行之稅款 ,,,,,,,,,,,,,
28 公務機關實力支配下 ,,,,,,,,,,,,,
29 國稅局徵收課助理員 ,,,,,,,,,,,,,
30 詐取財物 ,,,,,,,,,,,,,
31 利用職務上之機會 ,,,,,,,,,,,,,
32 詐術 ,,,,,,,,,,,,,
33 利用職務上衍生之機會 ,,,,,,,,,,,,,
34 公有財物 ,,,,,,,,,,,,,
35 公用財物 ,,,,,,,,,,,,,
36 公務員身分 ,,,,,,,,,,,,,
37 詐領檢舉獎金 ,,,,,,,,,,,,,
38 不法所有意圖 ,,,,,,,,,,,,,
39 警察 ,,,,,,,,,,,,,
40 加油卡 ,,,,,,,,,,,,,
41 詐領助理補助費 ,,,,,,,,,,,,,
42 議員助理補助款 ,,,,,,,,,,,,,
43 駐外經濟商務人員 ,,,,,,,,,,,,,
44 駐外人員房租補助費 ,,,,,,,,,,,,,
45 包庇 ,,,,,,,,,,,,,
46 不為舉發 ,,,,,,,,,,,,,
47 侵占公款 ,,,,,,,,,,,,,
48 監督 ,,,,,,,,,,,,,
49 考核 ,,,,,,,,,,,,,
50 調遷權 ,,,,,,,,,,,,,
51 直屬長官 ,,,,,,,,,,,,,
52 偽造文書 ,,,,,,,,,,,,,
53 違背法令 ,,,,,,,,,,,,,
54 圖利 ,,,,,,,,,,,,,
55 執行職務時 ,,,,,,,,,,,,,
56 公務員服務法 ,,,,,,,,,,,,,
57 與執行職務直接相關 ,,,,,,,,,,,,,
58 行政規則 ,,,,,,,,,,,,,
59 職權命令 ,,,,,,,,,,,,,
60 法律授權之法規命令 ,,,,,,,,,,,,,
61 主管或監督之事務 ,,,,,,,,,,,,,
62 明知違背法令 ,,,,,,,,,,,,,
63 解釋性 ,,,,,,,,,,,,,
64 裁量 ,,,,,,,,,,,,,
65 法令 ,,,,,,,,,,,,,
66 宣誓誓詞 ,,,,,,,,,,,,,
67 校長 ,,,,,,,,,,,,,
68 代課教師 ,,,,,,,,,,,,,
69 行政裁量 ,,,,,,,,,,,,,
70 不法利益 ,,,,,,,,,,,,,
71 政府採購法 ,,,,,,,,,,,,,
72 虛偽比價 ,,,,,,,,,,,,,
73 圍標 ,,,,,,,,,,,,,
74 借牌 ,,,,,,,,,,,,,
75 依法令從事公務之人員 ,,,,,,,,,,,,,
76 公文書 ,,,,,,,,,,,,,
77 正常告知 ,,,,,,,,,,,,,
78 行政督導 ,,,,,,,,,,,,,
79 執行監督職務 ,,,,,,,,,,,,,
80 公務員登載不實 ,,,,,,,,,,,,,
81 圖自己或私人不法利益 ,,,,,,,,,,,,,
82 監工日誌 ,,,,,,,,,,,,,
83 行使公務員登載不實罪 ,,,,,,,,,,,,,
84 圖得不法之利益 ,,,,,,,,,,,,,
85 公務員失當行為 ,,,,,,,,,,,,,
86 估驗款 ,,,,,,,,,,,,,
87 不實登載 ,,,,,,,,,,,,,
88 行政程序監督審查 ,,,,,,,,,,,,,
89 直接或間接圖利 ,,,,,,,,,,,,,
90 勒索財物 ,,,,,,,,,,,,,
91 對價關係 ,,,,,,,,,,,,,
92 不正利益 ,,,,,,,,,,,,,
93 違法兼職 ,,,,,,,,,,,,,
94 違背職務收受賄賂 ,,,,,,,,,,,,,
95 職務上應遵守之法令 ,,,,,,,,,,,,,
96 濫用裁量權 ,,,,,,,,,,,,,
97 裁量之公正性 ,,,,,,,,,,,,,
98 超貸 ,,,,,,,,,,,,,
99 公營銀行 ,,,,,,,,,,,,,
100 對價關係 ,,,,,,,,,,,,,
101 變相給付 ,,,,,,,,,,,,,
102 名義 ,,,,,,,,,,,,,
103 餽贈 ,,,,,,,,,,,,,
104 追徵追繳 ,,,,,,,,,,,,,
105 沒收 ,,,,,,,,,,,,,
106 發還被害人 ,,,,,,,,,,,,,
107 財產抵償 ,,,,,,,,,,,,,
108 職務詐欺 ,,,,,,,,,,,,,
109 減刑 ,,,,,,,,,,,,,
110 經辦公用工程舞弊 ,,,,,,,,,,,,,
111 對於職務行為收受賄賂 ,,,,,,,,,,,,,
112 不法所有意圖 ,,,,,,,,,,,,,
113 貪瀆行為 ,,,,,,,,,,,,,
114 誣告 ,,,,,,,,,,,,,
115 褫奪公權 ,,,,,,,,,,,,,
116 嚴懲貪污澄清吏治 ,,,,,,,,,,,,,
117 追繳沒收 ,,,,,,,,,,,,,
118 追繳發還 ,,,,,,,,,,,,,
119 追徵價額 ,,,,,,,,,,,,,
120 沒收 ,,,,,,,,,,,,,
121 追徵 ,,,,,,,,,,,,,
122 追繳 ,,,,,,,,,,,,,
123 抵償 ,,,,,,,,,,,,,
124 依法令從事公務之人員 ,,,,,,,,,,,,,
125 賄款 ,,,,,,,,,,,,,
126 違背職務 ,,,,,,,,,,,,,
127 收受賄賂 ,,,,,,,,,,,,,
